  35.0046         65
  35.0092         76
  35.0137         60
  35.0183         64
  35.0229         73
  35.0275         79
  35.0321         55
  35.0367         76
  35.0412         52
  35.0458         65
  35.0504         68
  35.0550         75
  35.0596         76
  35.0642         68
  35.0687         71
  35.0733         77
  35.0779         77
  35.0825         82
  35.0871         85
  35.0917         70
  35.0962         79
  35.1008         91
  35.1054         76
  35.1100         69
  35.1146         70
  35.1191         68
  35.1237         72
  35.1283         68
  35.1329         72
  35.1375         66
  35.1421         79
  35.1466         73
  35.1512         59
  35.1558         78
  35.1604         73
  35.1650         64
  35.1696         69
  35.1741         78
  35.1787         74
  35.1833         74
  35.1879         87
  35.1925         67
  35.1971         66
  35.2016         70
  35.2062         71
  35.2108         70
  35.2154         70
  35.2200         63
  35.2246         65
  35.2291         64
  35.2337         84
  35.2383         64
  35.2429         61
  35.2475         60
  35.2520         61
  35.2566         65
  35.2612         72
  35.2658         68
  35.2704         77
  35.2750         69
  35.2795         68
  35.2841         59
  35.2887         68
  35.2933         74
  35.2979         51
  35.3025         60
  35.3070         63
  35.3116         73
  35.3162         50
  35.3208         59
  35.3254         80
  35.3300         66
  35.3345         70
  35.3391         73
  35.3437         85
  35.3483         82
  35.3529         68
  35.3574         66
  35.3620         72
  35.3666         66
  35.3712         65
  35.3758         79
  35.3804         82
  35.3849         72
  35.3895         75
  35.3941         66
  35.3987         83
  35.4033         70
  35.4079         76
  35.4124         68
  35.4170         65
  35.4216         60
  35.4262         73
  35.4308         72
  35.4354         72
  35.4399         67
  35.4445         71
  35.4491         54
  35.4537         52
  35.4583         78
  35.4629         54
  35.4674         67
  35.4720         65
  35.4766         76
  35.4812         69
  35.4858         62
  35.4903         74
  35.4949         85
  35.4995         69
  35.5041         62
  35.5087         71
  35.5133         78
  35.5178         67
  35.5224         79
  35.5270         61
  35.5316         72
  35.5362         81
  35.5408         54
  35.5453         63
  35.5499         67
  35.5545         74
  35.5591         75
  35.5637         50
  35.5683         71
  35.5728         75
  35.5774         78
  35.5820         76
  35.5866         76
  35.5912         77
  35.5957         84
  35.6003         75
  35.6049         54
  35.6095         70
  35.6141         56
  35.6187         71
  35.6232         70
  35.6278         72
  35.6324         59
  35.6370         83
  35.6416         70
  35.6462         70
  35.6507         77
  35.6553         73
  35.6599         67
  35.6645         72
  35.6691         59
  35.6737         86
  35.6782         81
  35.6828         75
  35.6874         70
  35.6920         87
  35.6966         95
  35.7012         84
  35.7057         79
  35.7103         76
  35.7149         67
  35.7195         81
